Subject,number,title,crn,credits,capacity,availability,days,startTime,endTime,instructor
AERO,491,HNR-RESEARCH,26637,0-4,4,4,,TBA,TBA,Dimitris Lagoudas (P)
AERO,491,HNR-RESEARCH,26636,0-4,4,4,,TBA,TBA,Thomas Strganac (P)
AERO,491,HNR-RESEARCH,28859,0-4,4,3,,TBA,TBA,John Valasek (P)
AERO,491,HNR-RESEARCH,25816,0-4,4,4,,TBA,TBA,Paul Cizmas (P)
AERO,491,HNR-RESEARCH,29093,0-4,2,1,,TBA,TBA,James G. Boyd (P)
AERO,491,HNR-RESEARCH,26593,0-4,0,0,,TBA,TBA,Daniele Mortari (P)
AERO,491,HNR-RESEARCH,26424,0-4,4,4,,TBA,TBA,Mohammad Naraghi (P)
AERO,491,HNR-RESEARCH,26591,0-4,4,4,,TBA,TBA,Benedict Moble (P)
AERO,491,RESEARCH,26355,0-4,4,4,,TBA,TBA,Diego A. Donzis (P)
AERO,491,RESEARCH,26354,0-4,4,4,,TBA,TBA,Helen Reed (P)
AERO,491,RESEARCH,26590,0-4,4,4,,TBA,TBA,Mohammad Naraghi (P)
AERO,491,RESEARCH,26592,0-4,4,4,,TBA,TBA,Benedict Moble (P)
AERO,601,ADVANCED AERODYNAMICS,24161,3,10,2,MWF,01:50 pm,02:40 pm,Edward White (P)
AERO,603,CONTINUUM MECHANICS,10054,3,40,28,TR,09:35 am,10:50 am,Amine Benzerga (P)
AERO,606,MULTIFUNCTNAL MATERIALS,27133,3,20,12,MWF,11:30 am,12:20 pm,Mohammad Naraghi (P)
AERO,615,NUM METH INTERN FLOW,24162,3,40,36,MWF,08:00 am,08:50 am,Paul Cizmas (P)
AERO,622,SPACECRAFT DYNAMICS,10055,3,40,30,T,06:00 pm,08:30 pm,John E. Hurtado (P)
AERO,625,MODERN CONTROL AERO SYS,27881,3,40,24,TR,11:10 am,12:25 pm,John Valasek (P)
AERO,640,TURBULENCE PROCESSES,27883,3,40,32,TR,08:00 am,09:15 am,Sharath Girimaji (P)
AERO,676,AEROTHERMOCHEMISTRY,14616,3,10,4,MWF,03:00 pm,03:50 pm,Rodney Bowersox (P)
AERO,681,SEMINAR: COMMUNICATION,10056,1,22,16,TR,03:55 pm,05:10 pm,Adonios Karpetis (P)
AERO,681,SEMINAR:PROFESSIONAL DVLPMNT,22662,1,48,27,TR,03:55 pm,05:10 pm,John Valasek (P)
AERO,684,PROFESSIONAL INTERNSHIP,20437,4-Jan,0,0,,TBA,TBA,Vikram Kinra (P)
AERO,685,DIRECTED STUDIES,26273,12-Jan,0,0,,TBA,TBA,John Junkins (P)
AERO,685,DIRECTED STUDIES,26397,12-Jan,0,0,,TBA,TBA,Raktim Bhattacharya (P)
AERO,685,DIRECTED STUDIES,26656,1,0,0,,TBA,TBA,David Hyland (P)
AERO,685,DIRECTED STUDIES,26663,3,0,0,,TBA,TBA,Theofanis Strouboulis (P)
AERO,685,DIRECTED STUDIES,26559,12-Jan,0,0,,TBA,TBA,John E. Hurtado (P)
AERO,689,SPMT: HELICOPTER AERODYNAMICS,28390,3,10,4,MWF,03:00 pm,03:50 pm,Benedict Moble (P)
AERO,691,RESEARCH,14421,23-Jan,10,9,,TBA,TBA,Ramesh Talreja (P)
AERO,691,RESEARCH,14422,23-Jan,10,6,,TBA,TBA,Dimitris Lagoudas (P)
AERO,691,RESEARCH,14423,23-Jan,10,5,,TBA,TBA,John Junkins (P)
AERO,691,RESEARCH,14424,23-Jan,10,8,,TBA,TBA,Raktim Bhattacharya (P)
AERO,691,RESEARCH,14425,23-Jan,10,10,,TBA,TBA,David Hyland (P)
AERO,691,RESEARCH,14426,23-Jan,10,9,,TBA,TBA,Othon Rediniotis (P)
AERO,691,RESEARCH,14427,23-Jan,10,10,,TBA,TBA,Thomas Strganac (P)
AERO,691,RESEARCH,14428,23-Jan,10,10,,TBA,TBA,Theofanis Strouboulis (P)
AERO,691,RESEARCH,14429,23-Jan,10,10,,TBA,TBA,Srinivas Vadali (P)
AERO,691,RESEARCH,14430,23-Jan,10,8,,TBA,TBA,John Whitcomb (P)
AERO,691,RESEARCH,14431,23-Jan,10,7,,TBA,TBA,Edward White (P)
AERO,691,RESEARCH,14432,23-Jan,10,10,,TBA,TBA,Diego A. Donzis (P)
AERO,691,RESEARCH,14433,23-Jan,10,6,,TBA,TBA,John Valasek (P)
AERO,691,RESEARCH,14434,23-Jan,10,10,,TBA,TBA,James D. Turner (P)
AERO,691,RESEARCH,14435,23-Jan,10,9,,TBA,TBA,Paul Cizmas (P)
AERO,691,RESEARCH,14436,23-Jan,10,6,,TBA,TBA,Sharath Girimaji (P)
AERO,691,RESEARCH,14437,23-Jan,10,10,,TBA,TBA,James G. Boyd (P)
AERO,691,RESEARCH,14438,23-Jan,10,8,,TBA,TBA,John E. Hurtado (P)
AERO,691,RESEARCH,14439,23-Jan,10,9,,TBA,TBA,Rodney Bowersox (P)
AERO,691,RESEARCH,14440,23-Jan,10,10,,TBA,TBA,Daniele Mortari (P)
AERO,691,RESEARCH,14441,23-Jan,10,10,,TBA,TBA,Amine Benzerga (P)
AERO,691,RESEARCH,14442,23-Jan,10,8,,TBA,TBA,Suman Chakravorty (P)
AERO,691,RESEARCH,14443,23-Jan,10,9,,TBA,TBA,Adonios Karpetis (P)
AERO,691,RESEARCH,14444,23-Jan,10,8,,TBA,TBA,Helen Reed (P)
AERO,691,RESEARCH,14445,23-Jan,10,10,,TBA,TBA,William Saric (P)
AERO,691,RESEARCH,16456,23-Jan,10,10,,TBA,TBA,Mohammad Naraghi (P)
AERO,691,RESEARCH,18232,23-Jan,10,7,,TBA,TBA,Darren J. Hartl (P)
AERO,691,RESEARCH,23453,23-Jan,10,9,,TBA,TBA,Gregory E. Chamitoff (P)
AERO,691,RESEARCH,24168,23-Jan,10,7,,TBA,TBA,Benedict Moble (P)
AERO,691,RESEARCH,24169,23-Jan,10,9,,TBA,TBA,Jean-Briac B. Le Graverend (P)
AERO,691,RESEARCH: IN-ABSENTIA,26403,23-Jan,0,0,,TBA,TBA,Edward White (P)
AERO,691,RESEARCH: IN-ABSENTIA,26270,23-Jan,0,0,,TBA,TBA,Helen Reed (P)
AERS,101,FOUNDATIONS OF THE USAF,10057,1,30,17,M,08:00 am,08:50 am," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,10058,1,30,21,M,09:10 am,10:00 am," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,10059,1,30,21,M,10:20 am,11:10 am," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,10060,1,30,22,M,11:30 am,12:20 pm," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,10061,1,30,24,M,01:50 pm,02:40 pm," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,10062,1,30,27,W,08:00 am,08:50 am," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,15610,1,30,29,W,09:10 am,10:00 am," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,15611,1,30,25,W,10:20 am,11:10 am," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,15613,1,30,26,W,11:30 am,12:20 pm," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,15612,1,30,26,W,01:50 pm,02:40 pm," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,18397,1,30,23,M,03:00 pm,03:50 pm," ""Christopher K. Jordan (P)"
AERS,101,FOUNDATIONS OF THE USAF,20526,1,0,0,W,03:00 pm,03:50 pm," ""Christopher K. Jordan (P)"
AERS,105,AFROTC LEADERSHIP LAB,10063,1,120,0,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,10064,1,107,39,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,10065,1,107,74,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,10066,1,106,75,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,16472,1,120,98,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,19814,1,60,47,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,19815,1,60,49,T,04:15 pm,06:15 pm," ""Jeffrey B. Archer (P)"
AERS,105,AFROTC LEADERSHIP LAB,19812,1,66,16,F,09:10 am,11:10 am," ""Jeffrey B. Archer (P)"
AERS,201,EVOL OF AIR&SPACE POWER,10067,1,30,1,M,09:10 am,10:00 am," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,10068,1,30,0,M,10:20 am,11:10 am," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,10069,1,30,0,M,01:50 pm,02:40 pm," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,10070,1,0,0,M,03:00 pm,03:50 pm," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,13614,1,30,10,W,09:10 am,10:00 am," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,10071,1,31,11,W,10:20 am,11:10 am," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,16473,1,31,12,W,01:50 pm,02:40 pm," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,16474,1,30,1,W,03:00 pm,03:50 pm," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,21858,1,32,21,M,08:00 am,08:50 am," ""Brandon J. Koster (P)"
AERS,201,EVOL OF AIR&SPACE POWER,21859,1,0,0,W,08:00 am,08:50 am,Brandon J. Koster (P)
AERS,303,AIR FORCE LDRSHP STUDIES,13615,3,22,5,TR,09:35 am,10:50 am," ""Neil T. Sanger (P)"
AERS,303,AIR FORCE LDRSHP STUDIES,10072,3,22,5,TR,12:45 pm,02:00 pm," ""Neil T. Sanger (P)"
AERS,303,AIR FORCE LDRSHP STUDIES,10073,3,0,0,TR,02:20 pm,03:35 pm,TBA
AERS,303,AIR FORCE LDRSHP STUDIES,17705,3,23,0,TR,11:10 am,12:25 pm," ""Neil T. Sanger (P)"
AERS,403,NATL SECURITY AFFAIRS,10074,3,22,-1,TR,09:35 am,10:50 am," ""Jeffrey B. Archer (P)"
AERS,403,NATL SECURITY AFFAIRS,13616,3,22,2,TR,12:45 pm,02:00 pm," ""Jeffrey B. Archer (P)"
AERS,403,NATL SECURITY AFFAIRS,10075,3,0,0,TR,02:20 pm,03:35 pm," ""Jeffrey B. Archer (P)"
AERS,403,NATL SECURITY AFFAIRS,19126,3,22,6,TR,11:10 am,12:25 pm," ""Jeffrey B. Archer (P)"
AERS,485,DIRECTED STUDIES,19129,3-Jan,0,0,TR,08:00 am,09:15 am," ""Brandon J. Koster (P)"
AERS,485,DIRECTED STUDIES,18045,1,0,0,,TBA,TBA,Brandon J. Koster (P)
AFST,201,INTRO COURSE AFRICANA,10076,3,32,16,TR,02:20 pm,03:35 pm,Alain Lawo-Sukam (P)
AFST,205,INTRO TO AFRICANA LIT,21382,3,8,0,TR,12:45 pm,02:00 pm,Carmela J. Garritano (P)
AFST,206,BLACK PSYCHOLOGY,25629,3,28,13,MWF,09:10 am,10:00 am,Phia S. Salter (P)
AFST,252,INTRO HIP HOP PHILOSOPHY,13107,3,8,0,TR,11:10 am,12:25 pm,Tommy Curry (P)
AFST,300,BLACKS IN US 1607-1877,24415,3,5,0,MWF,01:50 pm,02:40 pm,Albert Broussard (P)
AFST,302,GATEWAY CRS: ISS AFR STD,10078,3,20,17,TR,12:45 pm,02:00 pm,Nicole Castor (P)
AFST,317,RACIAL AND ETHNIC RELATS,13112,3,5,0,MW,04:10 pm,05:25 pm,Wendy Moore (P)
AFST,317,RACIAL AND ETHNIC RELATS,13113,3,5,1,TR,03:55 pm,05:10 pm,Arthur Sakamoto (P)
AFST,323,SOCI OF AFRICAN AMERCNS,19231,3,5,5,MWF,08:00 am,08:50 am,Reuben May (P)
AFST,324,AFRICANA SOCIAL SCIENCES,19696,3,5,3,MWF,09:10 am,10:00 am,Reuben May (P)
AFST,326,AFRICANA POPULAR CULTURE,27301,3,2,0,TR,02:20 pm,03:35 pm,Nicole Castor (P)
AFST,327,POP MUS IN AFRICAN DIASP,21914,3,20,15,TR,02:20 pm,03:35 pm,David Donkor (P)
AFST,344,AFRICA HISTORY TO 1800,13109,3,5,3,MWF,11:30 am,12:20 pm,Larry Yarak (P)
AFST,352,AFRICANA PHILOSOPHY,21613,3,8,3,TR,02:20 pm,03:35 pm,Tommy Curry (P)
AFST,357,OUT OF AFRICA DIASPORA,21383,3,8,8,TR,11:10 am,12:25 pm,Violet M. Johnson (P)
AFST,481,SEMINAR IN AFRICANA STDY,27321,3,7,5,MW,04:10 pm,05:25 pm,Phia S. Salter (P)
AFST,485,DIRECTED STUDIES,20925,0-3,0,0,,TBA,TBA,Violet M. Johnson (P)
AFST,485,DIRECTED STUDIES,20944,0-3,0,0,,TBA,TBA,Violet M. Johnson (P)
AFST,491,RESEARCH,24418,0-3,0,0,,TBA,TBA,Violet M. Johnson (P)
AFST,685,DIRECTED STUDIES,28994,4-Jan,4,0,M,02:30 pm,05:30 pm,Violet M. Johnson (P)
AFST,689,SPTP: GENDER & BLACK RESISTANC,29159,3,2,0,W,06:00 pm,09:00 pm,Kristan A. Poirot (P)
AGCJ,105,INTRO TO AG COMM,24003,3,50,11,MWF,01:50 pm,02:40 pm,Lori M. Costello (P)
AGCJ,105,INTRO TO AG COMM,24004,3,20,0,MWF,01:50 pm,02:40 pm,Lori M. Costello (P)
AGCJ,307,DESIGN FOR AG MEDIA,13618,3,29,-1,MW,11:30 am,12:20 pm,Tracy A. Rutherford (P)
AGCJ,307,DESIGN FOR AG MEDIA,13618,3,29,-1,F,10:20 am,12:20 pm,Tracy A. Rutherford
AGCJ,308,AGRICULTURAL PHOTOGRAPHY,24737,3,20,-5,TR,02:20 pm,03:35 pm,Tobin D. Redwine (P)
AGCJ,312,EDITING FOR AG AUDIENCES,19055,3,35,7,TR,09:35 am,10:50 am,Deborah W. Dunsford (P)
AGCJ,312,EDITING FOR AG AUDIENCES,19055,3,35,7,TR,11:10 am,12:25 pm,Deborah W. Dunsford
AGCJ,313,AG MEDIA WRITING I,19056,3,20,-4,MW,09:10 am,10:00 am,Deborah W. Dunsford (P)
AGCJ,313,AG MEDIA WRITING I,19056,3,20,-4,MW,12:40 pm,01:55 pm,Deborah W. Dunsford
AGCJ,313,AG MEDIA WRITING I,19058,3,20,-4,MW,09:10 am,10:00 am,Deborah W. Dunsford (P)
AGCJ,313,AG MEDIA WRITING I,19058,3,20,-4,MW,02:10 pm,03:25 pm,Deborah W. Dunsford
AGCJ,314,AG MEDIA WRITING II,19061,3,20,-2,MW,09:10 am,10:00 am,Tobin D. Redwine (P)
AGCJ,314,AG MEDIA WRITING II,19061,3,20,-2,TR,09:35 am,10:50 am,Tobin D. Redwine
AGCJ,314,AG MEDIA WRITING II,19062,3,20,0,MW,09:10 am,10:00 am,Tobin D. Redwine (P)
AGCJ,314,AG MEDIA WRITING II,19062,3,20,0,TR,11:10 am,12:25 pm,Tobin D. Redwine
AGCJ,366,RADIO BROADCASTING,24739,3,12,1,TR,03:55 pm,05:10 pm,Billy R. McKim (P)
AGCJ,366,RADIO BROADCASTING,24739,3,12,1,R,05:30 pm,06:30 pm,Billy R. McKim
AGCJ,366,RADIO BROADCASTING,24740,3,3,3,TR,03:55 pm,05:10 pm,Billy R. McKim (P)
AGCJ,366,RADIO BROADCASTING,24740,3,3,3,R,05:30 pm,06:30 pm,Billy R. McKim
AGCJ,405,AGRI PUBLICATION PROD,10079,3,10,-1,MW,10:20 am,11:10 am,Tracy A. Rutherford (P)
AGCJ,405,AGRI PUBLICATION PROD,10079,3,10,-1,T,12:45 pm,02:00 pm,Tracy A. Rutherford
AGCJ,405,AGRI PUBLICATION PROD,12976,3,10,-1,MW,10:20 am,11:10 am,Tracy A. Rutherford (P)
AGCJ,405,AGRI PUBLICATION PROD,12976,3,10,-1,R,12:45 pm,02:00 pm,Tracy A. Rutherford
AGCJ,406,AG PR METHODS,10080,3,25,-4,MWF,12:40 pm,01:30 pm,Deborah W. Dunsford (P)
AGCJ,411,AUDIENCE AND COMM RSRCH MTHDS,28300,3,25,1,TR,02:20 pm,03:35 pm,Billy R. McKim
AGCJ,413,EMERGING MEDIA IN AGRICULTURE,28299,3,20,6,TR,08:00 am,09:15 am,Holli R. Leggette (P)
AGCJ,466,ADVANCED RADIO BROADCASTING,27081,3,25,17,MW,11:30 am,12:20 pm,Billy R. McKim (P)
AGCJ,466,ADVANCED RADIO BROADCASTING,27081,3,25,17,T,06:20 pm,08:20 pm,Billy R. McKim
AGCJ,481,SEMINAR,24007,3,20,-1,MW,03:00 pm,03:50 pm," ""Tracy A. Rutherford (P)"
AGCJ,481,SEMINAR,24007,3,20,-1,F,09:00 am,09:50 am,Deborah W. Dunsford
AGCJ,485,DIRECTED STUDIES,22624,4-Jan,0,0,,TBA,TBA,Tobin D. Redwine (P)
AGCJ,485,DIRECTED STUDIES,15584,4-Jan,0,-1,,TBA,TBA,Tracy A. Rutherford (P)
AGCJ,485,DIRECTED STUDIES,15262,4-Jan,0,-1,,TBA,TBA,Deborah W. Dunsford (P)
AGCJ,485,DIRECTED STUDIES,20642,4-Jan,0,0,,TBA,TBA,Gary Wingenbach (P)
AGCJ,485,DIRECTED STUDIES,18737,4-Jan,0,-3,,TBA,TBA,Billy R. McKim (P)
AGCJ,491,RESEARCH,22536,3,0,0,,TBA,TBA,TBA
AGCJ,491,RESEARCH,23095,4-Jan,0,0,,TBA,TBA,TBA
AGCJ,491,RESEARCH,20559,4-Jan,0,0,,TBA,TBA,Billy R. McKim (P)
AGCJ,494,INTERNSHIP,10081,6-Jan,0,0,,TBA,TBA,Tracy A. Rutherford (P)
AGCJ,494,INTERNSHIP,10082,6-Jan,0,-9,,TBA,TBA,Tobin D. Redwine (P)
AGCJ,494,INTERNSHIP,20200,6-Jan,0,-6,,TBA,TBA,Billy R. McKim (P)
AGCJ,494,INTERNSHIP: IN-ABSENTIA,15485,6-Jan,0,0,,TBA,TBA,Tracy A. Rutherford (P)
AGCJ,494,INTERNSHIP: IN-ABSENTIA,18260,6-Jan,0,0,,TBA,TBA,Tobin D. Redwine (P)
AGCJ,494,INTERNSHIP: IN-ABSENTIA,23304,6-Jan,0,0,,TBA,TBA,Billy R. McKim (P)
AGEC,105,HNR-INTRO TO AG ECONOMICS,15243,3,12,9,TR,11:10 am,12:25 pm,Yu Zhang (P)
AGEC,105,INTRO TO AG ECONOMICS,10083,3,60,44,MW,04:10 pm,05:25 pm,Oral Capps (P)
AGEC,105,INTRO TO AG ECONOMICS,10084,3,50,14,MW,04:10 pm,05:25 pm,Oral Capps (P)
AGEC,105,INTRO TO AG ECONOMICS,10085,3,50,4,MW,04:10 pm,05:25 pm,Oral Capps (P)
AGEC,105,INTRO TO AG ECONOMICS,10086,3,60,45,TR,02:20 pm,03:35 pm,John Penson (P)
AGEC,105,INTRO TO AG ECONOMICS,10087,3,50,20,TR,02:20 pm,03:35 pm,John Penson (P)
AGEC,105,INTRO TO AG ECONOMICS,10088,3,50,8,TR,02:20 pm,03:35 pm,John Penson (P)
AGEC,217,FUND OF AG ECON ANALYSIS,10089,3,30,20,TR,02:20 pm,04:20 pm,Max D. Menzies III
AGEC,217,FUND OF AG ECON ANALYSIS,10089,3,30,20,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,FUND OF AG ECON ANALYSIS,10090,3,30,0,MW,10:20 am,12:20 pm,Max D. Menzies III
AGEC,217,FUND OF AG ECON ANALYSIS,10090,3,30,0,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,FUND OF AG ECON ANALYSIS,10091,3,30,16,MW,12:40 pm,02:40 pm,Max D. Menzies III
AGEC,217,FUND OF AG ECON ANALYSIS,10091,3,30,16,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,FUND OF AG ECON ANALYSIS,13444,3,30,26,MF,08:00 am,10:00 am,Max D. Menzies III
AGEC,217,FUND OF AG ECON ANALYSIS,13444,3,30,26,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,FUND OF AG ECON ANALYSIS,23082,3,30,29,MW,03:00 pm,05:00 pm,Max D. Menzies III
AGEC,217,FUND OF AG ECON ANALYSIS,23082,3,30,29,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,15248,3,3,3,MW,12:40 pm,02:40 pm,Max D. Menzies III
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,15248,3,3,3,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,18508,3,3,3,TR,02:20 pm,04:20 pm,Max D. Menzies III
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,18508,3,3,3,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,18507,3,3,2,MW,10:20 am,12:20 pm,Max D. Menzies III
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,18507,3,3,2,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,26405,3,3,3,MW,03:00 pm,05:00 pm,Max D. Menzies III
AGEC,217,HNR-FUND OF AG ECON ANALYSIS,26405,3,3,3,W,08:00 am,08:50 am,Max D. Menzies III (P)
AGEC,223,EST AGBU ENTRE NETWORKS I,27626,1,20,6,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,291,RESEARCH,23351,0-4,0,0,,TBA,TBA,M. E. Rister (P)
AGEC,291,RESEARCH,25881,0-4,1,1,,TBA,TBA,Rebekka M. Dudensing (P)
AGEC,314,MKTG AG & FOOD PRODUCTS,10092,3,30,14,MWF,11:30 am,12:20 pm,Lu Fang (P)
AGEC,314,MKTG AG & FOOD PRODUCTS,13369,3,20,4,MWF,11:30 am,12:20 pm,Lu Fang (P)
AGEC,314,MKTG AG & FOOD PRODUCTS,10093,3,0,-14,TR,03:55 pm,05:10 pm,Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P)
AGEC,314,MKTG AG & FOOD PRODUCTS,13368,3,0,-8,TR,03:55 pm,05:10 pm,Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P)
AGEC,315,FOOD & AGRI SALES,10094,3,30,5,MWF,09:10 am,10:00 am,Kerry K. Litzenberg (P)
AGEC,315,FOOD & AGRI SALES,10095,3,30,8,MWF,09:10 am,10:00 am,Kerry K. Litzenberg (P)
AGEC,315,FOOD & AGRI SALES,10096,3,30,5,MWF,10:20 am,11:10 am,Kerry K. Litzenberg (P)
AGEC,315,FOOD & AGRI SALES,10097,3,30,15,MWF,10:20 am,11:10 am,Kerry K. Litzenberg (P)
AGEC,317,HNR-ECON ANLYS FOR AGBU MGMT,18505,3,3,0,TR,11:10 am,12:25 pm,Alexander N. Hlavinka (P)
AGEC,317,HNR-ECON ANLYS FOR AGBU MGMT,18506,3,3,2,TR,12:45 pm,02:00 pm,Pan Liu (P)
AGEC,317,ECON ANLYS FOR AGBU MGMT,10098,3,30,0,TR,11:10 am,12:25 pm,Alexander N. Hlavinka (P)
AGEC,317,ECON ANLYS FOR AGBU MGMT,10099,3,30,0,TR,12:45 pm,02:00 pm,Pan Liu (P)
AGEC,317,ECON ANLYS FOR AGBU MGMT,28902,3,0,0,MWF,01:50 pm,02:40 pm,Kunlapath Sukcharoen (P)
AGEC,324,HNR-AGBU ENTRPRNEUR BUDGETING,28965,3,5,5,TR,09:35 am,10:50 am,M. E. Rister (P)
AGEC,324,AGBU ENTREPRENEUR BUDGETING,28920,3,20,17,TR,09:35 am,10:50 am,M. E. Rister (P)
AGEC,330,FINANCIAL MGMT IN AGRI,10100,3,0,-91,TR,08:00 am,09:15 am,Danny Klinefelter (P)
AGEC,330,FINANCIAL MGMT IN AGRI,10101,3,0,-57,TR,08:00 am,09:15 am,Danny Klinefelter (P)
AGEC,340,AGRIBUSINESS MANAGEMENT,10102,3,60,8,TR,11:10 am,12:25 pm,John Siebert (P)
AGEC,340,AGRIBUSINESS MANAGEMENT,10103,3,60,5,TR,11:10 am,12:25 pm,John Siebert (P)
AGEC,340,AGRIBUSINESS MANAGEMENT,13875,3,60,10,TR,12:45 pm,02:00 pm,John Siebert (P)
AGEC,340,AGRIBUSINESS MANAGEMENT,13880,3,60,21,TR,12:45 pm,02:00 pm,John Siebert (P)
AGEC,344,FOOD & AGRICULTURAL LAW,10104,3,35,6,MWF,08:00 am,08:50 am,Fred O. Boadu (P)
AGEC,344,FOOD & AGRICULTURAL LAW,10105,3,25,10,MWF,08:00 am,08:50 am,Fred O. Boadu (P)
AGEC,350,HNR-ENV & NAT RESOURCE ECON,19828,3,1,0,TR,08:00 am,09:15 am,William B. Shaw (P)
AGEC,350,ENV & NAT RESOURCE ECON,10106,3,0,-13,TR,08:00 am,09:15 am,William B. Shaw (P)
AGEC,350,ENV & NAT RESOURCE ECON,10107,3,0,-49,TR,08:00 am,09:15 am,William B. Shaw (P)
AGEC,413,AGRI COOPERATIVES,10108,3,45,20,MW,04:10 pm,05:25 pm,John L. Park (P)
AGEC,413,AGRI COOPERATIVES,10109,3,15,11,MW,04:10 pm,05:25 pm,John L. Park (P)
AGEC,414,AGBU & FOOD MARKET ANLYS,10110,3,35,1,TR,08:00 am,09:15 am,Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P)
AGEC,422,LAND ECONOMICS,10111,3,0,-55,MWF,12:40 pm,01:30 pm,TBA
AGEC,422,LAND ECONOMICS,10112,3,0,-7,MWF,12:40 pm,01:30 pm,TBA
AGEC,423,EST AGBU ENTRE NETWORKS II,27627,1,20,10,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,HNR-RURAL ENTREPRENEURSHIP I,23075,3,5,4,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,AGBU ENTRE ECON ANALYSIS,10113,3,0,-24,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,AGBU ENTRE ECON ANALYSIS,10113,3,0,-24,M,11:00 am,01:00 pm,M. E. Rister
AGEC,424,AGBU ENTRE ECON ANALYSIS,10114,3,0,-20,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,AGBU ENTRE ECON ANALYSIS,10114,3,0,-20,T,03:00 pm,05:00 pm,M. E. Rister
AGEC,424,AGBU ENTRE ECON ANALYSIS,10115,3,0,-20,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,AGBU ENTRE ECON ANALYSIS,10115,3,0,-20,W,08:00 am,10:00 am,M. E. Rister
AGEC,424,AGBU ENTRE ECON ANALYSIS,19844,3,0,-22,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,AGBU ENTRE ECON ANALYSIS,19844,3,0,-22,W,10:20 am,12:20 pm,M. E. Rister
AGEC,424,AGBU ENTRE ECON ANALYSIS,25985,3,0,-22,MW,03:00 pm,03:50 pm,M. E. Rister (P)
AGEC,424,AGBU ENTRE ECON ANALYSIS,25985,3,0,-22,R,12:45 pm,02:45 pm,M. E. Rister
AGEC,424,AGBU ENTRE ECON ANALYSIS,27628,3,0,-18,MW,03:00 pm,03:50 pm,M. E. Rister (P)
